,id,metadata,formerIds,instanceId,permanentLocationId,callNumberTypeId,callNumber,holdingsTypeId,hrid,holdingsStatementsForIndexes,holdingsStatements,holdingsStatementsForSupplements,notes,electronicAccess
36,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.107', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.108', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 24,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501636,,,,,
37,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.108', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.108', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 26,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501637,,,,,
38,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.108', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.108', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 32,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501638,,,,,
39,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.108', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.108', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 33,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501639,,,,,
40,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.108', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.108', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 35,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501640,,,,,
41,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.108', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.108', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 37,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501641,,,,,
42,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.109', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.109', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 38,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501642,,,,,
43,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.109', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.109', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 40,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501643,,,,,
44,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.109', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.109', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 41,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501644,,,,,
45,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.109', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.109', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 59-A,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501645,,,,,
46,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.109', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.109', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 74,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501646,,,,,
47,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.110', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.110', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 75,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501647,,,,,
48,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.110', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.110', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 21,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501648,,,,,
49,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.110', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.110', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 29,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501649,,,,,
50,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.110', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.110', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 31,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501650,,,,,
51,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.110', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.110', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 69,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501651,,,,,
52,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.111', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.111', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 70,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501652,,,,,
53,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.111', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.111', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 72,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501653,,,,,
54,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.111', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.111', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,"M1090 SERIES 19 MODEL 77, 78",03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501654,,,,,
55,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.111', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.111', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 79,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501655,,,,,
56,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.111', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.111', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 80,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501656,,,,,
57,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.112', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.112', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 84,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501657,,,,,
58,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.112', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.112', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 87,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501658,,,,,
59,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.112', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.112', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,"M1090 SERIES 19 MODEL 88, 89",03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501659,,,,,
60,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.112', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.112', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 110,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501660,,,,,
61,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.112', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.112', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 116,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501661,,,,,
62,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.113', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.113', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 122,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501662,,,,,
63,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.113', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.113', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 124,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501663,,,,,
64,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.113', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.113', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,"M1090 SERIES 19 MODEL 97, 98, 100, 101",03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501664,,,,,
65,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.113', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.113', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,"M1090 SERIES 19 MODEL 102, 103, 104",03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501665,,,,,
66,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.113', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.113', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 127,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501666,,,,,
67,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.114', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.114', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 128,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501667,,,,,
68,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.114', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.114', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 19 MODEL 129,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501668,,,,,
69,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.114', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.114', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 1,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501669,,,,,
70,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.114', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.114', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 2,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501670,,,,,
71,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.115', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.115', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 3,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501671,,,,,
