,id,metadata,formerIds,instanceId,permanentLocationId,callNumberTypeId,callNumber,holdingsTypeId,hrid,holdingsStatementsForIndexes,holdingsStatements,holdingsStatementsForSupplements,notes,electronicAccess
72,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.115', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.115', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 4,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501672,,,,,
73,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.115', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.115', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 5,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501673,,,,,
74,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.115', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.115', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 6,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501674,,,,,
75,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.115', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.115', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 7,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501675,,,,,
76,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.116', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.116', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 8,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501676,,,,,
77,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.116', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.116', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 9,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501677,,,,,
78,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.116', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.116', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 10,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501678,,,,,
79,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.116', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.116', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 11,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501679,,,,,
80,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.116', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.116', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 14,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501680,,,,,
81,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.116', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.116', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 12,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501681,,,,,
82,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.117', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.117', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 13,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501682,,,,,
83,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.117', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.117', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 15,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501683,,,,,
84,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.117', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.117', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 16,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501684,,,,,
85,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.117', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.117', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 17,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501685,,,,,
86,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.117', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.117', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 18,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501686,,,,,
87,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.118', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.118', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 19,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501687,,,,,
88,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.118', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.118', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 20,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501688,,,,,
89,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.118', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.118', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 21,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501689,,,,,
90,a37f7ece-6437-5527-9674-4be7aa111677,"{'createdDate': '2022-03-21T22:27:48.118', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.118', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4332640'],50b0e880-46fb-5c59-9d29-ea18611cfc8c,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1090 SERIES 27 BOX 22,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501690,,,,,
91,8f929d6e-baa7-59d7-a87b-1986bc21f801,"{'createdDate': '2022-03-21T22:27:48.119', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.119', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4648506'],7d1d5e0b-58d6-51d5-9dd0-7cad0d89a924,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1243,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501691,,,,,
92,8f929d6e-baa7-59d7-a87b-1986bc21f801,"{'createdDate': '2022-03-21T22:27:48.119', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.119', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4648506'],7d1d5e0b-58d6-51d5-9dd0-7cad0d89a924,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1243 HALF BOX 1,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501692,,,,,
93,8f929d6e-baa7-59d7-a87b-1986bc21f801,"{'createdDate': '2022-03-21T22:27:48.120', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.120', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4648506'],7d1d5e0b-58d6-51d5-9dd0-7cad0d89a924,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1243 FLAT BOX 2,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501693,,,,,
94,8f929d6e-baa7-59d7-a87b-1986bc21f801,"{'createdDate': '2022-03-21T22:27:48.120', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.120', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4648506'],7d1d5e0b-58d6-51d5-9dd0-7cad0d89a924,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M1243 FLAT BOX 3,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501694,,,,,
95,e69c6788-f02a-58f3-9f9a-002341eb03d1,"{'createdDate': '2022-03-21T22:27:48.120', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.120', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a13798527'],f6cfaf95-d319-5e6a-b0bf-6d063fd919f5,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,MISC 2703,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501695,,,,,
96,7f71c845-9b67-5ba7-b692-671399da5f1a,"{'createdDate': '2022-03-21T22:27:48.120', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.120', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a13121243'],bf6e0458-10d5-5975-a015-91ce28b46cef,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,MISC 2699,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501696,,,,,
97,53da5756-7f19-5cc7-87d1-c26fa0060b96,"{'createdDate': '2022-03-21T22:27:48.120', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.120', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4084385'],35f4cd6b-9c82-534f-ba5c-96950432f119,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M0733,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501697,[],[],[],[],[]
98,53da5756-7f19-5cc7-87d1-c26fa0060b96,"{'createdDate': '2022-03-21T22:27:48.127', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.127', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4084385'],35f4cd6b-9c82-534f-ba5c-96950432f119,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M073,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501698,[],[],[],[],[]
99,53da5756-7f19-5cc7-87d1-c26fa0060b96,"{'createdDate': '2022-03-21T22:27:48.215', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.215', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4084385'],35f4cd6b-9c82-534f-ba5c-96950432f119,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M0733 SERIES 3 BOX HOWL,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501699,,,,,
100,53da5756-7f19-5cc7-87d1-c26fa0060b96,"{'createdDate': '2022-03-21T22:27:48.398', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.398', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4084385'],35f4cd6b-9c82-534f-ba5c-96950432f119,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M0733 SERIES 11 BOX 186 DELETE,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501700,,,,,
101,53da5756-7f19-5cc7-87d1-c26fa0060b96,"{'createdDate': '2022-03-21T22:27:48.412', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.412', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4084385'],35f4cd6b-9c82-534f-ba5c-96950432f119,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M0733 SERIES 11 BOX 254,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501701,,,,,
102,53da5756-7f19-5cc7-87d1-c26fa0060b96,"{'createdDate': '2022-03-21T22:27:48.446', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.446', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4084385'],35f4cd6b-9c82-534f-ba5c-96950432f119,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M0733 SERIES 12 BOX 1,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501702,,,,,
103,53da5756-7f19-5cc7-87d1-c26fa0060b96,"{'createdDate': '2022-03-21T22:27:48.447', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.447', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4084385'],35f4cd6b-9c82-534f-ba5c-96950432f119,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M0733 SERIES 13 HALF BOX 6.2,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501703,,,,,
104,53da5756-7f19-5cc7-87d1-c26fa0060b96,"{'createdDate': '2022-03-21T22:27:48.447', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.447', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4084385'],35f4cd6b-9c82-534f-ba5c-96950432f119,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M0733 SERIES 18 FLAT BOX 23,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501704,,,,,
105,53da5756-7f19-5cc7-87d1-c26fa0060b96,"{'createdDate': '2022-03-21T22:27:48.455', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.455', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4084385'],35f4cd6b-9c82-534f-ba5c-96950432f119,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M0733 SERIES 11 CASSETTE BOX 6,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501705,,,,,
106,53da5756-7f19-5cc7-87d1-c26fa0060b96,"{'createdDate': '2022-03-21T22:27:48.455', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.455', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4084385'],35f4cd6b-9c82-534f-ba5c-96950432f119,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M0733 ACCN 2011-038 HALF BOX 1,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501706,,,,,
107,53da5756-7f19-5cc7-87d1-c26fa0060b96,"{'createdDate': '2022-03-21T22:27:48.455', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.455', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4084385'],35f4cd6b-9c82-534f-ba5c-96950432f119,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M0733 ACCN 2002-068 HALF BOX 1,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501707,,,,,
108,53da5756-7f19-5cc7-87d1-c26fa0060b96,"{'createdDate': '2022-03-21T22:27:48.456', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:48.456', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",['a4084385'],35f4cd6b-9c82-534f-ba5c-96950432f119,e5c833cb-6bfb-42cb-9716-f30b528f2597,28927d76-e097-4f63-8510-e56f2b7a3ad0,M0733 ACCN 2018-236 BOX 1,03c9c400-b9e3-4a07-ac0e-05ab470233ed,hld00000501708,,,,,
